16407,95968.0
16408,103693.38551496415
16409,103359.87004975823
16410,111394.48351420707
16411,113273.5580315076
16412,114607.8667584554
16413,114685.94695707929
16414,114442.48958644546
16415,110318.57071045616
16416,107862.10692637869
16417,118646.55956596759
16418,118727.49171599509
16419,118292.39614830488
16420,116215.78254134592
16421,112458.45378852864
16422,102575.09479672801
16423,102834.91740878152
16424,108600.06172656294
16425,111459.9135111634
16426,113520.91701115783
16427,113793.18433742404
16428,112649.69470912963
16429,109546.1295167049
16430,108443.86659593371
16431,114631.91916563432
16432,121334.40104910269
16433,120527.86631141901
16434,119980.91955463114
16435,120208.59002434512
16436,113164.51899862805
16437,102311.7214519713
16438,111293.21549847015
16439,112826.209544969
16440,113366.70359146784
16441,113187.19763796669
16442,113609.1916844655
16443,106210.68573096435
16444,102287.1797774632
16445,113015.17382396205
16446,112828.1678704609
16447,112609.16191695974
16448,112578.15596345856
16449,112315.1500099574
16450,104237.14405645625
16451,99883.1381029551
16452,110916.13214945394
16453,111461.12619595276
16454,111694.62024245161
16455,112352.61428895046
16456,111257.6083354493
16457,103213.60238194815
16458,100294.09642844697
16459,106136.59047494581
16460,106719.58452144466
16461,111110.0785679435
16462,111491.07261444235
16463,111106.5666609412
16464,104719.56070744002
16465,97569.05475393886
16466,107353.04880043771
16467,107879.04284693656
16468,107907.5368934354
16469,107952.03093993422
16470,107262.02498643307
16471,99591.51903293192
16472,97610.51307943076
16473,102674.00712592961
16474,108595.00117242846
16475,103547.99521892727
16476,108772.48926542612
16477,108408.48331192497
16478,99426.47735842381
16479,96277.47140492266
16480,107783.46545142148
16481,107692.45949792032
16482,108081.95354441917
16483,107478.94759091802
16484,106976.94163741686
16485,102061.43568391571
16486,94878.92973041453
16487,99555.92377691338
16488,98604.41782341222
16489,105150.41186991107
16490,103257.40591640992
16491,102524.39996290873
16492,93658.39400940758
16493,89313.38805590643
16494,100524.88210240527
16495,99624.87614890412
16496,98358.87019540297
16497,98287.86424190179
16498,97466.85828840063
16499,90431.85233489948
16500,87715.34638139833
16501,97092.34042789717
16502,95620.33447439599
16503,94782.32852089484
16504,94375.82256739368
16505,95117.81661389253
16506,88736.81066039138
16507,83884.80470689022
16508,94164.29875338904
16509,96449.29279988789
16510,97116.28684638673
16511,97076.78089288558
16512,95468.77493938443
16513,87452.26898588325
16514,83760.76303238209
16515,92037.75707888094
16516,91705.75112537979
16517,90810.24517187863
16518,91762.73921837745
16519,91081.7332648763
16520,83669.22731137514
16521,81097.72135787399
16522,89783.71540437284
16523,90926.70945087168
16524,91553.2034973705
16525,90278.69754386935
16526,88911.1915903682
16527,79969.18563686704
16528,77535.17968336589
16529,81868.6737298647
16530,86653.16777636355
16531,85607.6618228624
16532,85490.15586936125
16533,84029.1499158601
16534,77277.14396235894
16535,75051.13800885776
16536,80558.1320553566
16537,84239.62610185545
16538,84392.1201483543
16539,83877.61419485314
16540,82498.60824135196
16541,74494.10228785081
16542,70453.59633434966
16543,75590.5903808485
16544,80534.58442734735
16545,81338.0784738462
16546,81456.57252034501
16547,79736.06656684386
16548,71920.5606133427
16549,68896.05465984155
16550,72801.0487063404
16551,79539.04275283922
16552,79811.03679933806
16553,79971.53084583691
16554,79943.02489233576
16555,72939.5189388346
16556,69756.51298533345
16557,78725.00703183227
16558,78881.00107833112
16559,79387.99512482996
16560,78802.98917132881
16561,78785.98321782766
16562,71630.47726432647
16563,68212.47131082532
16564,78381.96535732417
16565,78265.95940382301
16566,78744.45345032186
16567,78476.9474968207
16568,78934.44154331952
16569,71157.93558981837
16570,68786.42963631722
16571,73528.42368281606
16572,78634.91772931491
16573,78279.91177581373
16574,78245.40582231258
16575,78433.39986881142
16576,71417.89391531027
16577,68569.38796180912
16578,77604.38200830793
16579,78395.37605480678
16580,78796.87010130563
16581,78858.36414780447
16582,78766.35819430332
16583,71014.85224080217
16584,68147.34628730098
16585,74348.84033379983
16586,79264.83438029868
16587,79252.32842679753
16588,79071.82247329637
16589,78767.31651979519
16590,71131.31056629404
16591,68803.30461279288
16592,77917.79865929173
16593,78588.79270579058
16594,78919.28675228942
16595,78511.78079878824
16596,78244.77484528709
16597,71027.26889178593
16598,68234.76293828478
16599,77854.75698478363
16600,78641.25103128245
16601,78197.24507778129
16602,78378.23912428014
16603,78566.23317077899
16604,71182.72721727783
16605,68404.72126377668
16606,77562.7153102755
16607,78850.20935677434
16608,79650.70340327319
16609,79220.69744977204
16610,79173.69149627088
16611,72463.6855427697
16612,70186.17958926855
16613,77930.1736357674
16614,79331.66768226624
16615,78608.16172876509
16616,79237.15577526393
16617,79297.14982176275
16618,71574.1438682616
16619,69897.63791476045
16620,78150.63196125929
16621,78918.62600775814
16622,79627.12005425696
16623,80059.6141007558
16624,80421.60814725465
16625,72577.6021937535
16626,70261.59624025234
16627,79012.59028675119
16628,79859.08433325001
16629,80459.57837974885
16630,80644.5724262477
16631,80181.06647274655
16632,72477.5605192454
16633,70252.05456574421
16634,80794.04861224306
16635,80218.0426587419
16636,79493.03670524075
16637,78125.0307517396
16638,78064.02479823842
16639,71748.01884473726
16640,68485.01289123611
16641,77724.00693773496
16642,78318.0009842338
16643,77793.49503073265
16644,78264.48907723147
16645,78181.48312373032
16646,71343.97717022916
16647,69243.47121672801
16648,77184.96526322686
16649,78699.95930972567
16650,78866.45335622452
16651,78507.94740272337
16652,78017.94144922221
16653,70460.43549572106
16654,68721.4295422199
16655,78313.42358871872
16656,79526.41763521757
16657,79956.91168171642
16658,80140.90572821526
16659,80267.89977471411
16660,73459.89382121293
16661,71087.88786771178
16662,80300.38191421062
16663,80940.37596070947
16664,82376.37000720832
16665,82357.86405370716
16666,82290.35810020598
16667,74364.35214670483
16668,71819.34619320367
16669,82413.84023970252
16670,83699.83428620137
16671,83286.82833270018
16672,84450.32237919903
16673,84626.31642569788
16674,76730.81047219672
16675,74585.80451869557
16676,84516.29856519442
16677,85444.29261169324
16678,86084.28665819208
16679,85864.78070469093
16680,87871.77475118978
16681,80656.26879768862
16682,77993.76284418744
16683,88138.25689068629
16684,90611.75093718513
16685,91817.74498368398
16686,92522.73903018283
16687,92076.23307668167
16688,85603.72712318049
16689,82181.22116967934
16690,92288.71521617819
16691,94067.20926267703
16692,95053.70330917588
16693,95320.1973556747
16694,95117.69140217354
16695,87350.18544867239
16696,84951.67949517124
16697,95329.17354167008
16698,97062.6675881689
16699,97145.66163466775
16700,98063.1556811666
16701,97228.64972766544
16702,89533.14377416429
16703,86953.13782066313
16704,96264.13186716195
16705,97200.1259136608
16706,96447.11996015965
