16407,114533.181612324
16408,107099.29419683237
16409,103140.64213760156
16410,113833.90881757246
16411,113612.03811039074
16412,113358.35124808046
16413,113292.65506699681
16414,112994.66044279464
16415,104881.12850449224
16416,100491.51616775546
16417,111489.6891747684
16418,112000.43625282096
16419,112199.27250460783
16420,112822.05717097445
16421,111691.9676115598
16422,103613.15481149114
16423,100658.32331804113
16424,106467.80831776178
16425,107017.3195700021
16426,111370.39953746185
16427,111717.50714533596
16428,111297.87689970859
16429,104874.66014328007
16430,97690.89650930678
16431,107440.35816611187
16432,107931.93735727704
16433,107925.33898278019
16434,107935.27680310141
16435,107210.86926180519
16436,99505.59738834066
16437,97489.48437113885
16438,102521.11935937422
16439,108404.7211031201
16440,103320.66028805115
16441,108512.53932263586
16442,108113.76191076796
16443,99096.86761902092
16444,95912.53316872532
16445,107383.56474765431
16446,107258.1326376543
16447,107612.74951240644
16448,106974.95439790626
16449,106437.7461384563
16450,101488.61964540485
16451,94269.5894008489
16452,98908.39928675271
16453,97921.48309519836
16454,104436.60247652777
16455,102508.37448003459
16456,101740.9446749928
16457,92839.95465205408
16458,88461.00177006319
16459,99637.32386436097
16460,98702.71391944551
16461,97401.96677622006
16462,97296.48470047492
16463,96441.25377628782
16464,89371.66988927701
16465,86620.11625237725
16466,95962.45023822876
16467,94457.00876314883
16468,93584.4919823655
16469,93143.0489009468
16470,93850.2371590552
16471,87434.23240118036
16472,82546.15094944013
16473,92791.5985235161
16474,95042.0663770993
16475,95674.05972203048
16476,95599.92343227055
16477,93956.96648593564
16478,85905.43302879976
16479,82178.7502695538
16480,90420.46866683544
16481,90053.9329190227
16482,89124.02277823394
16483,90042.44013274109
16484,89327.02399505711
16485,81879.65903711798
16486,79273.27116906963
16487,87924.65909827284
16488,89033.0146311782
16489,89624.39695418578
16490,88315.31098204014
16491,86913.95561698443
16492,77937.81574999072
16493,75468.71127970709
16494,79769.61061795967
16495,84517.74198511838
16496,83438.47262255511
16497,83286.981144589
16498,81791.48496458422
16499,75004.40351639001
16500,72742.80458672911
16501,78218.02651417477
16502,81863.4379060996
16503,81980.67654025138
16504,81431.14697452681
16505,80017.23004667618
16506,71977.56352283253
16507,67901.24295153761
16508,73001.49091392128
16509,77913.36067596328
16510,78681.56947070207
16511,78765.50589576771
16512,77010.80517793378
16513,69160.40959473721
16514,66101.2492722498
16515,69969.04189939405
16516,76675.5332941834
16517,76912.59959224999
16518,77038.7493639178
16519,76976.38855240314
16520,69938.27836613022
16521,66720.51350704141
16522,75654.91815141484
16523,75776.5015534173
16524,76248.73411792627
16525,75629.1307365918
16526,75577.38985001006
16527,68387.8407461345
16528,64935.023010004006
16529,75069.94740819807
